,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SqFtPerRoom,Total_Home_Quality,Total_Bathrooms,HighQualSF,Age
861,5,3,53.0,3710,1,3,3,0,4,0,0,2,2,0,2,7,5,2007,1,0,10,12,1,16.0,2,4,2,2,4,0,6,0.0,6,0.0,1266.0,1266.0,0,0,1,3,1266,0,0,1266,0.0,0.0,2,0,2,1,2,6,6,1,1,2007.0,0,2.0,388.0,4,5,2,100,16,0,0,0,0,0,10,1,6,5,140.66666666666666,12,2.0,3375.0,0
862,13,3,65.0,16219,1,1,3,0,4,0,8,2,2,0,6,7,5,2004,1,0,10,12,2,0.0,2,4,2,2,4,1,2,779.0,6,0.0,56.0,835.0,0,0,1,3,1119,0,0,1119,1.0,0.0,2,0,2,1,2,5,6,0,1,2004.0,0,2.0,437.0,4,5,2,100,24,0,0,0,0,0,6,1,8,4,139.875,12,3.0,2874.0,3
863,13,3,87.0,11084,1,0,3,0,0,0,8,2,2,0,6,7,5,2004,1,0,10,12,2,0.0,2,4,2,2,4,3,2,192.0,6,0.0,192.0,384.0,0,0,1,3,744,630,0,1374,1.0,0.0,2,1,3,1,2,8,6,1,3,2004.0,0,2.0,400.0,4,5,2,100,0,0,0,0,0,0,8,1,8,3,114.5,12,3.5,3140.0,3
864,5,3,59.0,10936,1,0,3,0,4,0,8,2,2,0,2,7,5,2006,1,0,10,12,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,1510.0,1510.0,0,0,1,3,1525,0,0,1525,0.0,0.0,2,1,3,1,2,6,6,1,1,2006.0,2,2.0,534.0,4,5,2,100,18,0,0,0,0,0,6,1,6,5,152.5,12,2.5,4072.0,1
865,13,3,91.62777752112632,11950,1,0,3,0,0,0,8,2,2,0,6,7,5,2003,1,0,10,12,-1,276.334789143845,2,4,2,2,4,3,6,0.0,6,0.0,384.0,384.0,0,0,1,3,754,640,0,1394,0.0,0.0,2,1,3,1,2,7,6,1,3,2003.0,0,2.0,400.0,4,5,2,100,0,0,0,0,0,0,1,1,8,4,126.72727272727273,12,2.5,3163.639903156649,4
866,10,3,63.0,7875,1,3,3,0,4,0,8,2,2,0,4,7,5,2003,1,0,10,12,1,16.0,2,4,2,2,4,3,6,0.0,6,0.0,847.0,847.0,0,0,1,3,847,1101,0,1948,0.0,0.0,2,1,4,1,2,8,6,1,3,2003.0,0,2.0,434.0,4,5,2,0,48,0,0,0,0,0,9,1,8,4,162.33333333333334,12,2.5,4552.5,4
867,10,3,60.78869237927252,8740,1,0,3,0,4,0,8,2,2,0,4,7,5,2002,1,0,10,12,2,0.0,2,4,2,2,4,3,2,574.0,6,0.0,280.0,854.0,0,0,1,3,864,1131,0,1995,0.0,0.0,2,1,4,1,2,8,6,1,3,2002.0,0,2.0,435.0,4,5,2,264,48,0,0,0,0,0,9,1,8,4,166.25,12,2.5,4634.5,5
868,10,3,58.0,9487,1,0,3,0,4,0,8,2,2,0,4,6,5,2000,1,0,10,12,2,0.0,3,4,2,2,4,3,2,520.0,6,0.0,395.0,915.0,0,0,1,3,940,750,0,1690,1.0,0.0,2,1,3,1,3,7,6,1,1,2000.0,2,2.0,442.0,4,5,2,0,50,0,0,0,0,0,8,1,8,4,153.63636363636363,11,3.5,4058.5,7
869,10,3,59.0,9649,1,0,3,0,4,0,8,2,2,0,4,6,5,1999,1,0,10,12,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,941.0,941.0,0,0,1,3,961,683,0,1644,0.0,0.0,2,1,3,1,3,7,6,1,1,1999.0,2,2.0,460.0,4,5,2,460,42,0,0,0,0,0,7,1,8,4,149.45454545454547,11,2.5,3988.5,8
870,10,3,100.0,12191,1,0,3,0,4,0,15,2,2,0,4,8,5,1997,3,0,10,12,1,515.0,2,4,2,2,4,0,2,1181.0,6,0.0,598.0,1779.0,0,0,1,3,1779,772,0,2551,1.0,0.0,2,1,4,1,2,8,6,2,1,1998.0,0,3.0,925.0,4,5,2,76,61,0,0,0,0,0,8,1,8,4,212.58333333333334,13,3.5,6969.0,10
871,10,3,89.0,10557,1,0,3,0,4,0,15,2,2,0,4,9,5,1998,1,0,7,8,1,422.0,2,4,2,0,4,1,2,672.0,6,0.0,736.0,1408.0,0,0,1,3,1671,1407,0,3078,1.0,0.0,2,1,4,1,2,9,6,1,1,1998.0,0,3.0,806.0,4,5,2,108,87,0,0,0,0,0,9,1,8,4,236.76923076923077,14,3.5,7685.0,9
872,10,3,74.0,11002,1,0,3,0,4,0,15,2,2,0,4,8,5,1998,1,0,10,12,2,0.0,2,4,2,2,4,3,2,1048.0,6,0.0,341.0,1389.0,0,0,1,3,1411,1171,0,2582,1.0,0.0,2,1,4,1,2,9,6,1,1,1998.0,0,3.0,758.0,4,5,2,286,60,0,0,0,0,0,0,1,8,4,198.6153846153846,13,3.5,6237.5,9
873,10,3,83.0,10790,1,3,3,0,4,0,15,2,2,0,4,7,5,1998,1,0,10,12,1,275.0,2,4,2,2,4,3,6,0.0,6,0.0,1066.0,1066.0,0,0,1,3,1108,1277,0,2385,0.0,0.0,2,1,4,1,2,8,6,1,3,1998.0,0,3.0,600.0,4,5,2,120,38,0,0,0,0,0,7,1,8,4,198.75,12,2.5,5878.0,9
874,10,3,88.0,11762,1,3,3,0,4,0,15,2,2,0,4,8,5,1992,1,0,10,12,1,309.0,2,4,2,0,4,3,2,335.0,6,0.0,770.0,1105.0,0,0,1,3,1105,1097,0,2202,1.0,0.0,2,1,4,1,2,9,6,1,1,1992.0,2,2.0,517.0,4,5,2,0,65,0,0,144,0,0,11,1,8,4,169.3846153846154,13,3.5,5524.0,15
875,10,3,82.0,9044,1,0,3,0,4,0,15,2,2,0,4,8,5,1996,1,0,10,12,1,526.0,2,2,2,2,4,3,2,1225.0,6,0.0,100.0,1325.0,0,0,1,3,1335,1203,0,2538,0.0,0.0,2,1,4,1,2,8,6,1,1,1996.0,2,3.0,933.0,4,5,2,198,92,0,0,0,0,0,7,1,8,4,211.5,13,2.5,6731.0,11
876,5,3,75.0,9910,1,3,3,0,4,0,21,1,2,0,2,7,6,2007,1,0,10,12,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,1369.0,1369.0,0,0,1,3,1369,0,0,1369,0.0,0.0,2,0,3,1,2,5,6,0,1,2007.0,3,2.0,605.0,4,5,2,0,203,0,0,0,0,0,11,1,6,5,171.125,13,2.0,3725.0,0
877,5,3,91.0,11830,1,3,3,0,4,0,21,1,2,0,2,8,5,2007,1,0,10,12,1,164.0,2,4,2,2,4,3,2,1220.0,6,0.0,322.0,1542.0,0,0,1,3,1542,0,0,1542,1.0,0.0,2,0,3,1,2,6,6,1,1,2007.0,3,3.0,852.0,4,5,2,168,110,0,0,0,0,0,9,1,6,5,171.33333333333334,13,3.0,4445.0,0
878,5,3,76.0,10612,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,1,0,10,12,1,248.0,2,4,2,2,4,2,2,28.0,6,0.0,1496.0,1524.0,0,2,1,3,1534,0,0,1534,0.0,0.0,2,0,3,1,2,7,6,1,1,2006.0,0,2.0,484.0,4,5,2,168,46,0,0,0,0,0,0,1,8,3,153.4,13,2.0,4320.0,1
879,5,3,98.0,12291,1,0,3,0,4,0,21,2,2,0,2,10,5,2007,3,0,5,5,1,754.0,0,4,2,0,4,0,2,1572.0,6,0.0,394.0,1966.0,0,0,1,3,1966,0,0,1966,1.0,0.0,2,0,1,1,0,6,6,1,1,2007.0,0,3.0,1092.0,4,5,2,76,52,0,0,0,0,0,1,1,6,5,218.44444444444446,15,3.0,6215.0,0
880,5,3,85.0,9965,1,3,3,0,2,0,21,1,2,0,2,7,5,2007,1,0,10,12,-1,135.78490874270503,2,4,2,2,4,3,6,0.0,6,0.0,1528.0,1528.0,0,0,1,3,1528,0,0,1528,0.0,0.0,3,2,3,1,2,6,6,1,1,2007.0,3,2.0,480.0,4,5,2,0,228,0,0,0,0,0,11,1,6,5,127.33333333333333,12,4.0,4087.5847907971356,0
881,5,3,74.0,8847,1,3,3,0,4,0,21,2,2,0,2,8,5,2005,1,0,10,12,1,148.0,2,4,2,2,4,0,2,769.0,6,0.0,769.0,1538.0,0,0,1,3,1538,0,0,1538,1.0,0.0,2,0,3,1,2,7,6,0,1,2005.0,2,2.0,484.0,4,5,2,146,40,0,0,0,0,0,3,1,8,4,153.8,13,3.0,4235.0,2
882,5,3,70.0,8251,1,3,3,0,4,0,21,2,2,0,2,7,5,2005,1,0,10,12,1,143.0,2,4,2,2,1,0,2,778.0,6,0.0,716.0,1494.0,0,0,1,3,1506,0,0,1506,1.0,0.0,2,0,3,1,2,7,6,1,1,2005.0,2,2.0,672.0,4,5,2,192,35,0,0,0,0,0,6,1,8,4,150.6,12,3.0,4238.0,2
883,10,3,70.0,9605,1,3,3,0,4,0,21,2,2,0,4,7,5,2006,1,0,10,12,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,982.0,982.0,0,0,1,3,982,995,0,1977,0.0,0.0,2,1,3,1,2,7,6,0,1,2006.0,2,3.0,574.0,4,5,2,240,53,0,0,0,0,0,9,1,8,3,179.72727272727272,12,2.5,4732.0,1
884,10,3,75.0,8778,1,3,3,0,4,0,21,2,2,0,4,8,5,2006,1,0,10,12,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,1302.0,1302.0,0,0,1,3,1302,528,0,1830,0.0,0.0,2,1,3,1,2,7,6,0,3,2006.0,2,3.0,859.0,4,5,2,0,40,0,0,0,0,0,5,1,8,4,166.36363636363637,13,2.5,4740.5,1
885,5,1,72.0,8640,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,1,0,10,12,2,0.0,2,4,2,2,4,3,2,24.0,6,0.0,1314.0,1338.0,0,0,1,3,1338,0,0,1338,0.0,0.0,2,0,3,1,2,6,6,0,1,2007.0,2,2.0,598.0,4,5,2,0,141,0,0,0,0,0,2,1,6,5,148.66666666666666,13,2.0,3644.0,0
886,5,1,75.0,9000,1,3,3,0,4,0,21,2,2,0,2,7,5,2006,1,0,10,12,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,1335.0,1335.0,0,0,1,3,1335,0,0,1335,0.0,0.0,2,0,3,1,2,6,6,0,1,2007.0,2,2.0,575.0,4,5,2,0,210,0,0,0,0,0,8,1,6,5,148.33333333333334,12,2.0,3625.0,1
887,10,1,72.0,8640,1,3,3,0,4,0,21,2,2,0,4,8,5,2007,1,0,10,12,2,0.0,2,4,2,2,4,0,2,350.0,6,0.0,546.0,896.0,0,0,1,3,896,896,0,1792,0.0,0.0,2,1,3,1,2,8,6,0,1,2007.0,0,2.0,590.0,4,5,2,184,96,0,0,0,0,0,2,1,6,5,149.33333333333334,13,2.5,4327.0,0
888,10,1,81.0,10411,1,3,3,0,0,0,21,2,2,0,4,5,5,2007,1,0,10,12,2,0.0,2,4,1,2,4,4,6,0.0,6,0.0,725.0,725.0,0,0,1,3,725,863,0,1588,0.0,0.0,3,0,3,1,2,8,6,0,1,2007.0,3,2.0,561.0,4,5,2,0,0,0,0,0,0,0,9,1,6,5,132.33333333333334,10,3.0,3819.0,0
889,10,1,112.0,12217,1,0,3,0,4,0,21,2,2,0,4,8,5,2007,3,0,12,14,-1,96.88479902564455,2,4,2,0,4,0,2,745.0,6,0.0,210.0,955.0,0,0,1,3,955,925,0,1880,1.0,0.0,2,1,3,1,0,8,6,1,1,2007.0,0,3.0,880.0,4,5,2,168,127,0,0,0,0,0,3,1,6,5,156.66666666666666,13,3.5,4659.786707329242,0
890,5,1,84.0,10440,1,3,3,0,0,0,21,2,2,0,2,8,5,2007,1,0,5,5,2,0.0,0,4,2,2,4,2,6,0.0,6,0.0,1574.0,1574.0,0,0,1,3,1584,0,0,1584,0.0,0.0,2,0,2,1,0,6,6,1,1,2007.0,0,2.0,594.0,4,5,2,0,256,0,0,0,0,0,7,1,6,5,176.0,13,2.0,4252.0,0
891,5,1,100.0,11824,1,0,3,0,0,0,21,2,2,0,2,8,5,2006,1,0,10,12,1,298.0,2,4,2,2,4,0,6,0.0,6,0.0,1685.0,1685.0,0,0,1,3,1685,0,0,1685,0.0,0.0,2,0,2,1,2,5,6,1,1,2006.0,0,3.0,658.0,4,5,2,112,63,0,0,0,0,0,6,1,8,4,210.625,13,2.0,4839.5,1
892,10,1,85.0,10625,1,3,3,0,4,0,21,2,2,0,4,6,5,2004,1,0,10,12,1,353.0,2,4,2,2,4,0,6,0.0,6,0.0,1158.0,1158.0,0,0,1,3,1158,1285,0,2443,0.0,0.0,2,1,4,1,2,9,3,1,3,2004.0,2,3.0,744.0,4,5,2,193,127,0,0,0,0,0,8,1,8,4,187.92307692307693,11,2.5,6190.0,3
893,5,3,63.0,7500,1,3,3,0,4,0,20,2,2,0,2,6,5,2006,1,0,10,12,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,1100.0,1100.0,0,0,1,3,1100,0,0,1100,0.0,0.0,1,1,3,1,3,6,6,0,6,2005.0,1,0.0,0.0,2,3,2,0,136,0,0,0,0,0,8,1,6,5,122.22222222222223,11,1.5,2750.0,1
894,5,3,63.0,7500,1,3,3,0,4,0,20,2,2,0,2,7,5,2006,1,0,10,12,2,0.0,2,4,2,2,1,3,6,0.0,6,0.0,1143.0,1143.0,0,0,1,3,1143,0,0,1143,0.0,0.0,1,1,3,1,2,5,6,0,6,2005.0,1,0.0,0.0,2,3,2,0,55,0,0,0,0,0,1,1,8,4,142.875,12,1.5,2857.5,1
895,5,3,60.0,12450,1,3,3,0,4,0,20,5,2,0,2,5,5,2003,1,0,10,12,1,126.0,2,4,2,2,4,3,2,729.0,6,0.0,365.0,1094.0,0,0,1,3,1094,0,0,1094,1.0,0.0,1,0,3,1,2,6,6,0,5,2004.0,3,2.0,576.0,4,5,2,0,0,0,0,0,0,0,7,1,8,4,136.75,10,2.0,3149.0,4
896,5,3,65.0,7441,1,0,3,0,4,0,20,2,2,0,2,7,5,2006,1,0,10,12,1,170.0,2,4,2,2,4,3,6,0.0,6,0.0,1461.0,1461.0,0,0,1,3,1486,0,0,1486,0.0,0.0,2,0,3,1,2,7,6,0,1,2006.0,2,2.0,566.0,4,5,2,0,32,0,0,0,0,0,8,1,8,4,148.6,12,2.0,4155.5,1
897,10,3,82.30672160311752,11613,1,1,3,0,0,0,20,2,2,0,4,6,5,1993,1,0,10,12,2,0.0,2,4,2,2,4,3,0,480.0,6,0.0,384.0,864.0,0,0,1,3,920,900,0,1820,0.0,0.0,2,1,3,1,2,7,6,0,1,1993.0,2,2.0,492.0,4,5,2,144,85,0,0,0,0,0,7,1,8,4,165.45454545454547,11,2.5,4318.0,14
898,2,3,50.0,8012,1,3,3,0,4,0,20,2,2,4,4,6,5,1980,1,0,8,9,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,630.0,630.0,0,0,1,3,630,636,0,1266,0.0,0.0,1,1,2,1,3,5,6,2,1,1980.0,2,1.0,283.0,4,5,2,340,0,0,0,0,0,0,9,1,8,4,158.25,11,1.5,2988.5,27
899,5,3,64.0,6285,1,3,3,0,4,0,19,2,2,0,2,5,5,1977,1,0,8,9,2,0.0,3,4,1,2,4,3,3,138.0,5,351.0,405.0,894.0,0,4,1,3,894,0,0,894,1.0,0.0,1,0,2,1,3,5,6,0,5,1979.0,3,1.0,308.0,4,5,2,192,0,0,0,0,0,0,5,1,8,4,127.71428571428571,10,2.0,2389.0,30
900,5,3,84.0,7476,1,3,3,0,0,0,19,2,2,0,2,5,7,1968,1,0,6,6,2,0.0,3,4,1,4,4,3,5,812.0,6,0.0,228.0,1040.0,0,4,1,3,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,6,0,5,1991.0,0,2.0,686.0,4,5,2,188,0,0,0,0,0,0,8,1,8,4,130.0,12,2.5,2943.0,39
901,10,3,84.6976539339462,19522,1,0,0,0,4,0,24,2,2,0,4,7,5,1990,1,0,6,6,1,272.0,2,4,2,2,4,3,2,727.0,6,0.0,496.0,1223.0,0,2,1,3,1271,1232,0,2503,1.0,0.0,2,1,3,1,2,7,6,1,1,1990.0,2,2.0,564.0,4,5,2,0,99,0,0,182,0,0,4,1,8,4,227.54545454545453,12,3.5,6171.5,17
902,5,3,44.0,10751,1,0,3,0,1,0,19,5,2,0,2,5,5,1974,1,0,8,9,1,44.0,3,4,1,1,4,1,0,787.0,6,0.0,250.0,1037.0,0,4,1,3,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,6,0,1,1974.0,2,2.0,431.0,4,5,2,136,47,0,0,0,0,0,10,1,8,4,148.14285714285714,10,2.0,2852.0,33
903,5,3,43.0,12712,1,0,3,0,1,0,19,5,2,0,2,6,7,1973,1,0,5,5,2,0.0,3,4,1,2,4,2,0,968.0,6,0.0,76.0,1044.0,0,4,1,3,1055,0,0,1055,1.0,0.0,1,0,2,1,2,5,6,1,1,1973.0,2,2.0,542.0,4,5,2,455,0,0,0,0,0,0,0,1,8,0,150.71428571428572,13,2.0,2903.0,34
904,0,1,45.0,4379,1,0,3,0,2,0,21,2,2,4,2,8,5,2004,1,0,7,8,2,0.0,2,4,2,2,4,0,2,851.0,6,0.0,527.0,1378.0,0,0,1,3,1378,0,0,1378,1.0,0.0,2,0,2,1,2,6,6,1,1,2004.0,0,2.0,540.0,4,5,2,160,56,0,0,0,0,0,9,1,8,4,153.11111111111111,13,3.0,3715.0,3
905,0,1,80.0,3523,1,0,3,0,4,0,21,2,2,4,2,8,5,2006,1,0,10,12,3,30.0,2,4,2,2,4,3,2,60.0,6,0.0,1081.0,1141.0,0,0,1,3,1151,0,0,1151,1.0,0.0,2,0,2,1,2,5,6,0,1,2006.0,0,2.0,484.0,4,5,2,0,60,0,0,0,0,0,4,1,6,5,143.875,13,3.0,3144.5,1
906,0,1,32.0,3784,1,0,3,0,4,0,21,2,2,4,2,8,5,2006,1,0,10,12,3,36.0,2,4,2,2,4,3,2,60.0,6,0.0,1451.0,1511.0,0,0,1,3,1565,0,0,1565,1.0,0.0,2,0,2,1,2,5,6,0,1,2006.0,0,2.0,476.0,4,5,2,0,120,0,0,0,0,0,4,1,6,5,195.625,13,3.0,4159.5,1
907,0,1,40.0,3606,1,3,3,0,4,0,21,2,2,4,2,7,5,2006,1,0,10,12,2,0.0,2,4,2,0,1,3,2,937.0,6,0.0,415.0,1352.0,0,0,1,3,1352,0,0,1352,1.0,0.0,2,0,2,1,2,5,6,1,1,2006.0,2,2.0,466.0,4,5,2,0,241,0,0,0,0,0,10,1,6,5,169.0,12,3.0,3613.0,1
908,0,1,30.0,5330,1,1,3,0,4,0,21,2,2,4,2,8,5,2006,1,0,10,12,-1,179.6367022800919,2,4,2,2,4,3,6,0.0,6,0.0,1550.0,1550.0,0,0,1,3,1550,0,0,1550,0.0,0.0,2,1,2,1,2,5,6,0,1,2007.0,0,2.0,528.0,4,5,2,0,102,0,0,0,0,0,9,1,6,5,172.22222222222223,13,2.5,4100.647976996159,1
909,2,1,24.0,2280,1,3,3,0,4,0,21,2,2,3,4,6,5,1999,1,0,7,8,1,342.0,3,4,2,2,4,3,2,565.0,6,0.0,179.0,744.0,0,2,1,3,757,744,0,1501,1.0,0.0,2,1,3,1,3,6,6,1,5,1999.0,3,2.0,440.0,4,5,2,0,0,0,0,0,0,0,11,1,8,4,150.1,11,3.5,3936.0,8
910,2,1,24.0,2117,1,3,3,0,4,0,21,2,2,3,4,6,5,2000,1,0,7,8,1,216.0,2,4,2,2,4,3,2,417.0,6,0.0,339.0,756.0,0,0,1,3,769,804,0,1573,0.0,0.0,2,1,3,1,2,4,6,0,5,2000.0,3,2.0,440.0,4,5,2,0,32,0,0,0,0,0,11,1,8,4,196.625,11,2.5,3960.0,7
911,5,1,73.0,7321,1,0,3,0,4,0,21,2,2,0,2,7,5,1999,1,0,5,5,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,1339.0,1339.0,0,0,1,3,1358,0,0,1358,0.0,0.0,2,0,3,1,2,5,6,0,5,1999.0,3,2.0,625.0,4,5,2,176,174,0,0,0,0,0,3,1,0,4,169.75,12,2.0,3698.0,8
912,10,1,68.00262208745248,8010,1,0,3,0,4,0,21,2,2,0,4,8,5,2003,3,0,5,5,2,0.0,2,4,2,0,4,3,2,964.0,6,0.0,90.0,1054.0,0,0,1,3,1072,976,0,2048,1.0,0.0,2,1,3,1,2,8,6,2,5,2003.0,3,2.0,552.0,4,5,2,0,48,0,0,180,0,0,10,1,8,4,170.66666666666666,13,3.5,4899.0,4
913,10,1,106.0,8413,1,0,3,0,4,0,21,2,2,0,4,8,5,1998,1,0,10,12,2,0.0,2,2,2,0,4,2,2,901.0,6,0.0,319.0,1220.0,0,0,1,3,1220,1142,0,2362,1.0,0.0,2,1,3,1,2,8,6,2,1,1998.0,2,2.0,1105.0,1,5,2,147,0,36,0,144,0,0,8,1,8,4,196.83333333333334,13,3.5,5886.5,9
914,0,3,50.0,9466,1,1,3,0,2,0,24,2,2,4,2,8,5,1994,1,0,3,3,2,0.0,2,4,2,2,4,1,3,457.0,0,1037.0,0.0,1494.0,0,0,1,3,1494,0,0,1494,1.0,0.0,1,1,1,1,2,5,6,1,1,1994.0,0,2.0,478.0,4,5,2,0,30,0,0,217,0,0,7,1,8,4,186.75,13,2.5,3974.0,13
915,5,3,80.0,12000,1,3,3,0,4,0,24,2,2,0,2,7,6,1980,3,0,10,8,1,600.0,2,4,1,2,4,3,2,1732.0,6,0.0,270.0,2002.0,0,0,1,3,2362,0,0,2362,1.0,0.0,2,1,3,1,2,8,6,1,1,1980.0,2,2.0,546.0,1,5,2,180,16,0,0,0,0,0,5,1,8,4,196.83333333333334,13,3.5,6598.0,27
916,5,3,94.0,17778,1,0,3,0,4,0,24,2,2,0,2,8,5,1981,3,0,3,3,2,0.0,2,4,1,2,4,1,0,1632.0,5,829.0,0.0,2461.0,0,2,1,3,2497,0,0,2497,1.0,0.0,2,0,2,1,2,7,6,2,1,1981.0,2,2.0,676.0,4,5,2,266,0,0,0,0,0,0,5,1,8,4,249.7,13,3.0,6562.5,26
917,5,3,78.0,11700,1,3,3,0,4,0,14,6,2,0,2,6,6,1968,1,0,7,8,1,41.0,3,4,1,4,4,3,6,0.0,6,0.0,912.0,912.0,0,0,1,3,1152,0,0,1152,1.0,0.0,1,1,3,1,3,7,6,0,1,1968.0,2,2.0,412.0,4,5,2,0,126,0,0,0,0,0,11,1,1,4,115.2,12,2.5,3007.0,39
918,10,3,80.0,8000,1,3,3,0,4,0,14,3,2,0,4,6,6,1970,1,0,10,12,1,525.0,3,4,1,4,4,3,5,915.0,6,0.0,93.0,1008.0,0,4,1,3,1403,1008,0,2411,1.0,0.0,2,1,4,1,3,8,6,1,1,1970.0,2,2.0,570.0,4,5,2,0,192,0,0,0,0,0,8,1,8,4,200.91666666666666,12,3.5,6136.0,37
919,14,3,71.85963805301316,8723,1,0,3,0,4,0,14,4,2,0,5,6,6,1969,1,0,6,6,2,0.0,3,4,2,2,4,0,1,973.0,6,0.0,0.0,973.0,0,0,1,3,1082,0,0,1082,1.0,0.0,1,0,3,1,3,6,6,0,1,1969.0,3,2.0,480.0,4,5,2,160,0,0,0,0,0,0,0,1,8,4,135.25,12,2.0,2890.5,38
920,5,3,130.0,11700,1,3,3,0,0,0,14,2,2,0,2,6,5,1968,1,0,6,6,1,196.0,3,4,2,2,4,3,0,910.0,6,0.0,385.0,1295.0,0,1,1,3,1295,0,0,1295,1.0,0.0,1,1,3,1,3,6,6,0,1,1968.0,0,2.0,528.0,4,5,2,0,194,0,0,200,0,0,6,1,8,4,143.88888888888889,11,2.5,3697.5,39
921,5,3,108.0,11358,1,0,3,0,0,0,14,2,2,0,2,7,7,1972,3,0,11,13,2,0.0,3,4,1,4,4,3,1,346.0,6,0.0,778.0,1124.0,0,4,1,3,1610,0,0,1610,0.0,0.0,2,0,3,1,2,8,6,1,1,1972.0,2,2.0,515.0,4,5,2,202,0,0,0,256,0,0,7,1,8,4,146.36363636363637,14,2.0,4039.5,35
922,5,3,80.0,9547,1,3,3,0,4,0,14,2,2,0,2,7,6,1993,1,0,10,12,1,112.0,3,4,2,2,4,3,6,0.0,6,0.0,1594.0,1594.0,0,0,1,3,1594,0,0,1594,0.0,0.0,2,0,2,1,2,6,6,1,1,1993.0,2,2.0,472.0,4,5,2,190,80,0,0,0,0,0,9,1,8,4,177.11111111111111,13,2.0,4333.0,14
923,10,3,78.0,10530,1,3,3,0,4,0,14,2,2,0,4,7,6,1993,1,0,7,8,1,194.0,2,4,2,2,4,3,2,819.0,6,0.0,329.0,1148.0,0,0,1,3,1091,984,0,2075,1.0,0.0,2,1,3,1,2,8,6,1,1,1993.0,3,2.0,473.0,4,5,2,235,86,0,0,0,0,0,10,1,8,4,172.91666666666666,13,3.5,5154.5,14
924,5,3,88.0,10738,1,0,3,0,0,0,14,2,2,0,2,6,7,1966,3,0,6,6,2,0.0,3,4,1,4,4,3,0,792.0,6,0.0,301.0,1093.0,0,2,1,3,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,6,1,1,1966.0,2,2.0,484.0,4,5,2,224,0,0,0,0,0,400,2,1,8,4,121.44444444444444,13,3.0,2974.5,41
925,5,3,80.0,10800,1,3,3,0,4,0,14,2,2,0,2,6,5,1963,1,0,6,6,1,203.0,3,4,1,4,4,3,1,617.0,5,264.0,171.0,1052.0,0,4,1,3,1052,0,0,1052,1.0,0.0,1,0,3,1,3,6,6,0,1,1963.0,0,1.0,311.0,4,5,2,0,133,0,0,0,0,0,4,1,0,4,131.5,11,2.0,2988.5,44
926,5,3,70.0,8050,1,3,3,0,4,0,12,2,2,0,2,5,6,1967,1,0,7,8,2,0.0,3,4,1,4,4,3,0,474.0,1,38.0,437.0,949.0,0,4,1,3,1107,0,0,1107,1.0,0.0,1,0,3,1,2,5,6,0,1,1967.0,2,1.0,308.0,4,5,2,88,64,0,0,0,0,0,5,1,8,4,158.14285714285714,11,2.0,2842.5,40
927,15,3,71.91436962140583,10899,1,0,3,0,4,0,12,2,2,2,2,4,5,1964,1,0,6,6,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,0,4,0,3,1224,0,0,1224,0.0,0.0,2,0,2,2,3,8,6,0,4,1964.0,3,3.0,530.0,4,5,2,0,0,0,0,0,0,0,6,1,8,4,102.0,9,2.0,2713.0,43
928,5,3,74.0,7450,1,0,3,0,4,0,12,2,2,0,2,5,5,1956,3,0,11,13,2,0.0,3,4,1,4,4,3,5,438.0,3,206.0,250.0,894.0,0,2,1,3,1074,0,0,1074,0.0,0.0,1,0,2,1,2,6,2,1,5,1966.0,3,2.0,396.0,4,5,2,0,72,0,0,0,0,0,0,1,8,4,134.25,10,1.0,2793.0,51
