,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SqFtPerRoom,Total_Home_Quality,Total_Bathrooms,HighQualSF,Age
807,10,3,144.0,21384,1,3,3,0,4,0,3,2,2,0,5,5,6,1923,1,1,13,14,2,0.0,3,4,1,4,4,1,2,1309,6,0,15,1324,1,0,1,4,1072,504,0,1576,2,0,1,1,3,1,2,6,6,1,1,1923.0,2,2,528,5,5,2,0,312,0,0,0,0,0,7,3,8,4,223500,175.11111111111111,11,3.5,4078.0,86
808,12,3,85.0,13400,1,3,3,0,4,0,12,2,2,0,7,5,5,1966,1,1,12,13,1,1047.0,3,4,1,4,4,0,0,516,1,128,380,1024,1,4,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,6,1,1,1966.0,2,2,484,5,5,2,0,0,0,0,0,0,0,8,0,8,4,159950,135.75,10,2.0,3973.0,40
809,11,4,90.0,8100,1,3,3,0,0,0,17,2,2,0,4,5,5,1898,3,1,0,0,2,0.0,3,4,2,4,4,3,6,0,6,0,849,849,1,4,0,0,1075,1063,0,2138,0,0,2,0,2,3,3,11,6,0,5,1910.0,3,2,360,1,4,0,40,156,0,0,0,0,0,2,3,8,4,106000,133.625,10,2.0,4880.5,111
810,4,3,78.0,10140,1,3,3,0,4,0,14,2,2,0,2,6,6,1974,3,1,6,6,1,99.0,3,4,1,4,4,3,0,663,3,377,0,1040,1,1,1,4,1309,0,0,1309,1,0,1,1,3,1,2,5,6,1,1,1974.0,2,2,484,5,5,2,265,0,0,0,0,648,0,0,0,8,4,181000,163.625,12,2.5,3479.0,32
811,0,4,34.55683907528224,4438,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,1,1,12,13,1,169.0,2,4,2,2,4,1,2,662,6,0,186,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,6,1,1,2004.0,0,2,420,5,5,2,140,0,0,0,0,0,0,8,2,3,4,144500,141.33333333333334,11,2.0,2499.0,4
812,4,0,66.0,8712,0,3,0,0,4,1,9,2,2,0,2,5,5,1952,3,1,13,14,2,0.0,1,4,1,4,4,0,6,0,6,0,540,540,1,4,0,0,1044,0,0,1044,0,0,1,0,2,1,1,4,6,0,2,1952.0,3,2,504,5,5,0,0,0,0,0,0,0,54,8,4,8,2,55993,174.0,10,1.0,2610.0,58
813,4,3,75.0,9750,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1,1,8,8,1,243.0,3,4,1,4,4,3,5,608,6,0,834,1442,1,2,1,4,1442,0,0,1442,0,0,1,1,4,1,3,7,6,0,1,1958.0,2,1,301,5,5,2,0,0,275,0,0,0,500,6,1,0,4,157900,144.2,12,1.5,3998.5,49
814,8,3,45.0,8248,1,3,3,0,4,0,7,2,2,0,0,5,7,1918,1,1,11,12,2,0.0,3,4,0,4,4,3,6,0,6,0,686,686,2,2,1,4,686,564,0,1250,0,1,1,1,3,1,1,7,6,0,5,1955.0,3,1,280,5,5,1,207,0,96,0,0,0,0,9,0,8,4,116000,125.0,12,2.0,2983.0,88
815,4,3,48.0,12137,1,1,3,0,1,0,5,2,2,0,2,7,5,1998,1,1,12,13,1,442.0,3,4,2,2,4,3,6,0,6,0,1649,1649,1,0,1,4,1661,0,0,1661,0,0,2,0,3,1,2,6,6,0,1,1998.0,2,2,598,5,5,2,0,34,0,0,0,0,0,7,4,8,4,224900,184.55555555555554,12,2.0,4887.5,12
816,4,3,92.8404221072337,11425,1,0,3,0,0,0,12,2,2,0,2,5,6,1954,1,1,3,3,2,0.0,3,4,1,4,4,3,1,486,6,0,522,1008,1,2,1,4,1008,0,0,1008,0,0,1,0,2,1,3,4,6,1,1,1954.0,2,1,275,5,5,2,0,0,120,0,0,0,0,9,0,8,4,137000,168.0,11,1.0,2657.5,52
817,4,3,67.53171805554393,13265,1,0,3,0,1,0,11,2,2,0,2,8,5,2002,3,1,5,5,1,148.0,2,4,2,2,4,3,2,1218,6,0,350,1568,1,0,1,4,1689,0,0,1689,1,0,2,0,3,1,2,7,6,2,1,2002.0,2,3,857,5,5,2,150,59,0,0,0,0,0,9,2,8,4,271000,168.9,13,3.0,4738.5,6
818,12,3,80.0,8816,1,3,3,0,4,0,4,2,2,0,7,6,7,1971,1,1,6,6,1,80.0,3,4,1,4,4,0,2,504,6,0,506,1010,1,2,1,4,1052,0,0,1052,1,0,1,0,3,1,3,6,6,0,1,1971.0,3,2,440,5,5,2,0,0,0,0,0,0,0,8,4,8,4,155000,131.5,13,2.0,2909.0,39
819,0,3,44.0,6371,1,0,3,0,4,0,16,2,2,4,2,7,5,2009,1,1,12,13,3,128.0,2,4,2,2,4,2,2,733,6,0,625,1358,1,0,1,4,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,1,2010.0,2,2,484,5,5,2,192,35,0,0,0,0,0,8,4,6,5,224000,150.88888888888889,12,3.0,3765.0,1
820,9,3,72.0,7226,1,0,3,0,1,0,5,2,2,0,5,7,5,2003,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,798,798,1,0,1,4,798,842,0,1640,0,0,2,1,3,1,2,6,6,0,1,2003.0,2,2,595,5,5,2,0,45,0,0,0,0,0,8,2,8,4,183000,164.0,12,2.5,3976.5,5
821,4,4,60.0,6000,1,3,0,0,4,1,17,2,2,1,2,4,4,1953,1,1,8,8,2,0.0,1,4,1,1,4,3,6,0,6,0,936,936,1,4,0,4,936,0,0,936,0,0,1,0,2,1,3,4,3,0,5,1974.0,3,2,576,5,5,2,0,32,112,0,0,0,0,4,3,8,4,93000,156.0,8,1.0,2628.0,56
822,9,3,84.49419400818662,12394,1,0,3,0,0,0,8,2,2,0,5,7,5,2003,1,1,12,13,2,0.0,2,4,2,2,4,1,6,0,6,0,847,847,1,0,1,4,847,886,0,1733,0,0,2,1,3,1,2,7,6,1,3,2003.0,0,2,433,5,5,2,100,48,0,0,0,0,0,1,1,8,3,225000,157.54545454545453,12,2.5,4106.0,4
823,8,3,60.0,9900,1,3,3,0,4,0,18,2,2,0,0,6,7,1940,1,1,12,13,2,0.0,3,4,0,4,4,3,6,0,6,0,778,778,1,4,1,4,944,545,0,1489,0,0,2,0,3,1,3,7,6,1,5,1940.0,3,1,240,5,5,2,335,0,0,0,0,0,0,9,3,8,4,139500,148.9,13,2.0,3487.0,69
824,4,1,81.0,11216,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,1,1,12,13,2,0.0,2,4,2,2,1,3,6,0,6,0,1489,1489,1,0,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,1,2006.0,2,2,776,5,5,2,0,140,0,0,0,0,0,8,0,6,5,232600,148.9,13,2.0,4110.5,0
825,4,3,114.0,14803,1,3,3,0,4,0,16,4,4,0,2,10,5,2007,3,1,5,5,1,816.0,0,4,2,0,4,0,2,1636,6,0,442,2078,1,0,1,4,2084,0,0,2084,1,0,2,0,2,1,0,7,6,1,1,2007.0,0,3,1220,5,5,2,188,45,0,0,0,0,0,8,2,6,5,385000,208.4,15,3.0,6633.0,1
826,7,4,50.0,6130,1,3,3,0,4,0,3,2,2,0,1,5,6,1924,1,1,8,8,2,0.0,3,4,0,4,4,3,0,784,6,0,0,784,1,2,1,4,784,0,0,784,1,0,1,0,2,1,2,5,6,0,6,2005.0,1,0,0,3,3,2,0,0,116,0,0,0,0,7,2,8,4,109500,112.0,11,2.0,1960.0,84
827,4,3,65.0,8529,1,0,3,0,4,0,20,2,2,0,2,7,5,2001,1,1,12,13,2,0.0,2,4,2,2,4,3,2,20,6,0,1434,1454,1,0,1,4,1434,0,0,1434,0,0,2,0,3,1,2,6,6,1,1,2001.0,2,2,527,5,5,2,290,39,0,0,0,0,0,6,3,8,4,189000,159.33333333333334,12,2.0,3858.5,8
828,9,3,53.801597366897596,28698,1,1,2,0,1,2,4,2,2,0,5,5,5,1967,0,5,9,10,2,0.0,3,4,2,4,1,1,3,249,0,764,0,1013,1,4,1,4,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,1,1967.0,0,2,538,5,5,2,486,0,0,0,225,0,0,8,3,8,0,185000,193.27272727272728,10,3.0,5027.5,42
829,1,1,24.0,2544,1,3,3,0,4,0,21,2,2,3,5,7,5,2005,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0,6,0,600,600,1,0,1,4,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,5,2005.0,2,2,480,5,5,2,0,166,0,0,0,0,0,9,0,8,4,147400,152.875,12,2.5,2906.0,1
830,4,3,80.0,11900,1,0,3,0,0,0,12,2,2,0,2,6,5,1957,1,1,6,6,1,387.0,3,4,1,4,4,3,5,1040,6,0,352,1392,1,4,1,0,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,1,1957.0,2,2,458,5,5,2,0,0,0,0,192,0,0,8,2,8,4,166000,154.66666666666666,11,2.5,4096.0,51
831,1,1,30.0,3180,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,1,1,8,8,2,0.0,3,4,2,2,4,3,6,0,6,0,600,600,1,0,1,4,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,5,2005.0,2,2,480,5,5,2,0,166,0,0,0,0,0,8,0,8,4,151000,150.0,12,2.5,2860.0,1
832,9,3,44.0,9548,1,0,3,0,1,0,5,2,2,0,5,7,6,2003,1,1,12,13,1,223.0,2,4,2,2,4,3,2,483,6,0,458,941,1,0,1,4,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,1,2003.0,2,2,613,5,5,2,192,39,0,0,0,0,0,0,4,8,4,237000,166.27272727272728,13,3.5,4658.0,7
833,4,3,100.0,10004,1,3,3,0,4,0,12,2,2,0,2,6,6,1964,1,1,6,10,1,180.0,3,4,1,4,4,3,5,196,1,345,975,1516,1,4,1,4,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,1,1964.0,2,2,472,5,5,2,0,0,0,0,152,0,0,4,3,8,4,167000,168.44444444444446,12,1.5,4206.0,45
834,4,3,75.0,7875,1,3,3,0,4,0,12,2,2,0,2,5,6,1961,1,1,12,13,1,136.0,3,4,1,4,4,3,5,572,6,0,572,1144,1,2,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,1,1961.0,3,2,456,5,5,2,0,0,0,0,0,0,0,11,2,8,4,139950,143.0,11,2.0,3224.0,47
835,4,3,60.0,9600,1,3,3,0,4,0,19,2,2,0,2,4,7,1950,1,1,12,6,2,0.0,3,4,1,2,4,3,1,442,6,0,625,1067,1,4,1,4,1067,0,0,1067,0,0,2,0,2,1,2,4,3,0,1,1996.0,3,2,436,5,5,2,290,0,0,0,0,0,0,4,4,8,4,128000,152.42857142857142,11,2.0,2885.5,60
836,5,4,90.0,8100,1,3,3,0,4,0,17,2,2,0,2,5,6,1948,1,1,12,13,2,0.0,3,4,0,4,4,3,5,338,6,0,1221,1559,1,2,1,4,1559,0,0,1559,1,0,1,0,2,1,3,5,3,0,5,1948.0,3,2,812,5,5,2,0,116,230,0,0,0,0,8,1,0,4,153500,222.71428571428572,11,2.0,4303.5,59
837,1,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1,1,6,6,1,158.0,3,4,1,4,4,3,1,330,6,0,153,483,1,4,1,4,483,504,0,987,1,0,1,1,2,1,3,5,6,0,5,1973.0,3,1,264,5,5,2,0,0,0,0,0,0,0,2,2,8,4,100000,123.375,11,2.5,2505.5,35
838,4,3,75.0,9525,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0,6,0,1099,1099,1,0,1,4,1099,0,0,1099,0,0,1,1,3,1,2,6,6,0,1,1999.0,3,1,352,5,5,2,278,0,0,0,0,0,0,8,2,8,4,144000,122.11111111111111,11,1.5,2923.5,13
839,8,3,70.0,11767,1,3,3,0,4,0,7,2,2,0,0,5,6,1946,1,1,8,8,2,0.0,3,4,1,4,4,3,1,352,6,0,416,768,1,0,1,4,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,5,1946.0,3,1,240,5,5,2,0,0,0,0,0,0,0,7,2,8,4,130500,150.0,11,1.0,2904.0,62
840,10,2,82.08293910566218,12155,1,0,3,0,4,0,18,2,2,0,5,6,8,1925,1,1,13,14,2,0.0,3,4,0,4,4,3,1,156,6,0,516,672,1,4,0,4,810,672,0,1482,0,0,2,0,4,1,1,7,6,0,5,1934.0,3,1,400,5,5,1,0,0,254,0,0,0,0,5,2,8,4,140000,148.2,14,2.0,3500.0,83
841,10,4,60.0,10440,1,3,3,0,4,0,17,2,2,0,5,5,8,1904,1,1,8,8,2,0.0,3,4,2,4,4,3,6,0,6,0,650,650,1,2,1,4,958,581,0,1539,0,0,2,0,3,1,2,8,6,1,5,1983.0,3,2,686,2,5,1,70,78,68,0,0,0,0,8,2,8,4,157500,139.9090909090909,13,2.0,3746.0,104
842,12,3,82.0,9020,1,3,3,0,4,0,12,2,2,0,7,6,7,1966,1,1,6,6,1,183.0,3,4,1,4,4,1,5,312,0,539,276,1127,1,4,1,4,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,1,1966.0,2,2,490,2,2,2,0,129,0,0,0,0,0,7,2,8,4,174900,129.44444444444446,13,2.5,3321.5,42
843,14,3,80.0,8000,1,3,3,0,0,0,12,0,2,2,2,5,4,1961,1,1,3,3,2,0.0,3,4,1,4,4,3,6,0,6,0,1800,1800,1,0,0,4,1800,0,0,1800,0,0,2,0,6,2,3,10,6,0,6,2005.0,1,0,0,3,3,2,0,0,0,0,0,0,0,9,1,8,4,141000,128.57142857142858,9,2.0,4500.0,46
844,8,4,100.0,12665,1,0,3,0,4,0,17,0,2,0,0,5,8,1915,1,1,13,14,2,0.0,3,4,0,4,4,2,6,0,6,0,876,876,1,2,1,4,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,5,1949.0,3,3,720,5,5,2,418,0,194,0,0,0,0,8,2,8,4,153900,141.6,13,1.5,3630.0,93
845,13,3,61.276717984741936,16647,1,0,3,0,1,0,19,5,2,0,6,5,5,1975,1,1,6,6,2,0.0,3,4,1,2,4,1,0,1390,6,0,0,1390,1,4,1,4,1701,0,0,1701,1,0,2,0,3,1,3,6,3,2,2,1975.0,0,2,611,5,5,2,0,0,0,0,0,0,0,0,1,8,4,171000,189.0,10,3.0,4402.5,32
846,9,3,75.0,9317,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1,1,6,6,1,137.0,2,4,2,2,4,3,0,513,6,0,227,740,1,0,1,4,1006,769,0,1775,1,0,2,1,3,1,2,7,6,1,1,1993.0,3,2,425,5,5,2,234,72,192,0,0,0,0,9,3,8,4,213000,161.36363636363637,12,3.5,4269.5,16
847,4,3,36.0,15523,1,0,3,0,1,0,5,2,2,0,2,5,6,1972,1,1,6,10,2,0.0,3,4,1,4,4,0,1,460,6,0,404,864,1,0,1,4,864,0,0,864,1,0,1,0,3,1,3,5,6,1,1,1972.0,3,1,338,5,5,2,0,0,0,0,0,0,0,10,3,8,4,133500,123.42857142857143,11,2.0,2329.0,37
848,8,3,75.0,45600,1,1,0,0,4,0,4,2,2,0,0,6,8,1908,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0,6,0,907,907,1,4,1,4,1307,1051,0,2358,0,0,3,0,5,1,3,10,6,1,5,1908.0,3,2,360,1,5,2,486,40,0,0,175,0,0,11,2,8,4,240000,168.42857142857142,14,3.0,5349.5,100
849,12,3,80.0,9600,1,3,3,0,2,0,24,1,2,0,7,6,7,1976,3,1,9,10,1,360.0,2,2,1,4,4,3,6,0,6,0,528,528,1,0,1,4,1094,761,0,1855,0,0,2,1,3,1,3,7,6,1,1,1976.0,2,2,512,5,5,2,113,100,0,0,0,0,0,10,1,8,4,187000,168.63636363636363,13,2.5,4590.0,31
850,0,4,36.0,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,1,1,12,13,1,170.0,2,4,2,2,4,0,2,659,6,0,189,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,6,0,1,2003.0,0,2,420,5,5,2,140,0,0,0,0,0,0,2,1,8,4,131500,169.6,11,2.0,2500.0,4
851,0,3,42.377010525110194,3196,1,3,3,0,4,0,0,2,2,4,2,8,5,2003,1,1,12,13,1,40.0,2,4,2,2,4,1,6,0,6,0,1273,1273,1,0,1,4,1456,0,0,1456,0,0,2,0,2,1,2,7,6,1,1,2003.0,0,2,400,5,5,2,143,20,0,0,0,0,0,7,0,8,4,215000,145.6,13,2.0,3788.5,3
852,11,3,53.0,7128,1,3,3,0,4,0,6,2,2,0,4,7,5,1941,1,1,8,8,2,0.0,3,2,1,4,4,3,5,364,6,0,554,918,1,2,1,4,918,728,0,1646,0,0,2,0,4,1,3,7,6,2,5,1941.0,3,1,240,5,5,2,0,0,0,0,126,0,0,10,1,8,4,164000,164.6,12,2.0,3871.0,66
853,12,3,101.23508997971965,12095,1,0,3,0,0,0,12,2,2,0,7,6,6,1964,1,1,8,6,1,115.0,3,2,1,4,4,1,5,564,6,0,563,1127,1,4,1,4,1445,0,0,1445,0,0,1,1,3,1,3,7,6,1,1,1964.0,2,2,645,5,5,2,180,0,0,0,0,0,0,10,3,8,4,158000,144.5,12,1.5,3891.0,45
854,4,3,102.0,17920,1,3,3,0,4,0,19,2,2,0,2,5,4,1955,3,1,13,10,2,0.0,3,4,1,4,4,2,0,306,5,1085,372,1763,1,4,1,4,1779,0,0,1779,1,0,1,1,3,1,3,6,6,1,1,1955.0,3,2,454,5,5,2,0,418,0,0,312,0,0,9,0,8,0,170000,197.66666666666666,9,2.5,4666.5,51
855,4,3,75.17816032099185,6897,1,0,3,0,0,0,19,2,2,0,2,5,8,1962,1,1,6,6,2,0.0,3,2,1,4,4,3,0,659,6,0,381,1040,1,0,1,4,1040,0,0,1040,1,0,1,1,3,1,3,6,6,0,5,1962.0,3,1,260,5,5,2,0,104,0,0,0,0,0,6,4,8,4,127000,115.55555555555556,13,2.5,2730.0,48
856,12,3,53.57318114579814,10970,1,0,2,0,4,1,5,2,2,0,7,6,6,1978,1,1,9,6,2,0.0,3,4,1,2,1,1,2,505,3,435,0,940,1,4,1,4,1026,0,0,1026,1,0,1,0,3,1,3,5,6,0,5,1981.0,3,2,576,5,1,2,0,0,34,0,0,0,0,1,2,8,4,147000,146.57142857142858,12,2.0,2810.0,30
857,9,3,65.0,8125,1,3,3,0,4,0,8,2,2,0,5,6,5,1994,1,1,6,6,2,0.0,3,4,2,2,4,3,6,0,6,0,702,702,1,2,1,4,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,1,1994.0,0,2,343,5,5,2,0,36,0,0,0,0,0,5,3,8,4,174000,148.1,11,2.5,3484.5,15
858,4,3,80.0,10400,1,3,3,0,4,0,14,2,2,0,2,7,5,1976,1,1,6,6,1,189.0,3,4,1,2,4,3,6,0,6,0,1090,1090,1,4,1,4,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,1,1976.0,2,2,479,5,5,2,0,0,0,0,0,0,0,8,3,8,3,152000,152.22222222222223,12,2.0,3713.5,33
859,9,3,101.30320437460826,11029,1,0,3,0,0,0,14,3,2,0,5,6,7,1968,1,1,6,6,1,220.0,3,4,1,4,4,2,1,619,6,0,435,1054,1,4,1,4,1512,1142,0,2654,1,0,2,1,4,1,2,9,6,1,1,1968.0,3,2,619,5,5,2,0,65,0,0,222,0,0,10,0,8,4,250000,204.15384615384616,13,3.5,6364.5,38
860,8,3,55.0,7642,1,3,3,0,0,0,6,2,2,0,0,7,8,1918,1,1,13,14,2,0.0,2,4,0,4,4,3,6,0,6,0,912,912,1,2,1,4,912,514,0,1426,0,0,1,1,3,1,2,7,6,1,5,1925.0,3,1,216,5,5,2,0,240,0,0,0,0,0,8,1,8,4,189950,142.6,15,1.5,3416.0,89
861,3,3,75.0,11625,1,3,3,0,4,0,19,2,2,1,2,5,4,1965,3,1,9,6,2,0.0,3,4,2,4,4,2,1,841,6,0,198,1039,1,0,1,4,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,1,1965.0,3,2,504,5,5,2,0,0,0,0,0,0,0,6,4,8,4,131500,115.44444444444444,9,2.5,2849.5,45
862,4,3,81.0,9672,1,3,3,0,0,0,20,2,2,0,2,6,5,1984,3,1,6,10,2,0.0,3,4,2,2,4,3,2,338,6,0,702,1040,1,4,1,4,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,1,1986.0,3,2,480,5,5,2,0,0,0,0,0,0,0,7,4,8,4,152000,121.88888888888889,11,2.0,2954.0,26
863,4,3,70.0,7931,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,3,1,3,10,2,0.0,3,4,1,4,4,3,1,1148,6,0,0,1148,1,4,1,4,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,1,1959.0,3,1,672,5,5,2,0,0,0,0,0,0,0,9,3,8,4,132500,143.5,10,2.0,3206.0,50
864,4,1,72.0,8640,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,1,1,12,13,2,0.0,2,4,2,0,4,3,6,0,6,0,1372,1372,1,0,1,4,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,1,2008.0,0,2,529,5,5,2,0,140,0,0,0,0,0,7,2,6,5,250580,152.44444444444446,12,2.0,3694.5,1
865,4,3,67.019926318656,8750,1,0,3,0,4,0,12,2,2,0,2,5,6,1970,1,1,8,8,1,76.0,3,4,1,4,4,3,1,828,6,0,174,1002,1,4,1,4,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,5,1973.0,3,2,902,5,5,2,0,0,0,0,0,0,0,10,3,8,4,148500,143.14285714285714,11,2.0,3032.0,39
866,4,3,67.0,10656,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,1,1,12,13,3,274.0,2,4,2,2,4,0,6,0,6,0,1638,1638,1,0,1,4,1646,0,0,1646,0,0,2,0,3,1,2,6,6,1,1,2007.0,2,3,870,5,5,2,192,80,0,0,0,0,0,2,1,6,5,248900,182.88888888888889,13,2.0,4820.0,1
867,4,3,85.0,6970,1,3,3,0,0,0,19,1,2,0,2,4,5,1961,1,1,12,13,2,0.0,3,4,1,4,4,3,0,932,6,0,108,1040,1,4,1,4,1120,0,0,1120,1,0,1,1,3,1,1,5,6,0,1,1961.0,2,2,544,5,5,2,168,0,0,0,0,0,400,7,1,8,4,129000,140.0,9,2.5,3032.0,46
868,9,3,103.49371247261972,14762,1,1,3,0,0,0,8,1,2,0,5,5,6,1948,1,1,9,10,2,0.0,3,4,3,3,2,4,4,0,4,0,0,0,1,2,1,4,1547,720,53,2320,0,0,2,0,2,1,3,7,6,1,1,1979.0,3,2,672,5,5,1,120,144,0,0,0,0,0,7,0,8,4,169000,232.0,11,2.0,4923.0,58
869,9,3,80.0,9938,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1,1,8,8,1,246.0,2,4,2,2,4,3,2,750,6,0,300,1050,1,0,1,4,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,1,1993.0,0,2,574,5,5,2,156,90,0,0,0,0,0,8,4,8,4,236000,162.41666666666666,12,3.5,4956.0,17
870,4,3,60.0,6600,1,3,3,0,4,0,12,4,2,0,2,5,5,1962,3,1,8,8,2,0.0,3,4,1,4,4,3,6,0,6,0,894,894,1,2,0,4,894,0,0,894,0,0,1,0,2,1,3,5,6,0,5,1962.0,3,1,308,5,5,2,0,0,0,0,0,0,0,10,3,8,4,109500,127.71428571428571,10,1.0,2389.0,47
871,9,3,70.0,8750,1,3,3,0,4,0,5,2,2,0,5,6,5,1998,1,1,12,13,1,116.0,3,4,2,2,4,3,2,505,6,0,299,804,1,0,1,4,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,1,1998.0,2,2,523,5,5,2,0,77,0,0,0,0,0,8,4,8,4,200500,152.9090909090909,11,2.5,4143.5,12
872,4,3,74.0,8892,1,3,3,0,0,0,12,2,2,0,2,5,7,1953,1,1,14,15,2,0.0,2,4,4,4,4,0,6,0,6,0,105,105,1,2,1,4,910,0,0,910,0,0,1,0,3,1,2,5,6,0,1,1953.0,3,2,414,5,5,2,196,0,150,0,0,0,0,1,2,8,4,116000,130.0,12,1.0,2079.5,55
873,6,3,60.0,12144,1,3,3,0,4,0,12,2,2,0,2,5,7,1949,1,1,6,6,2,0.0,2,4,1,4,4,3,5,375,6,0,457,832,1,2,1,4,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,1,1949.0,3,1,288,5,5,2,0,28,0,0,0,0,0,11,3,8,4,133000,158.5,12,1.0,2864.0,60
874,8,4,52.0,5720,1,3,3,0,4,0,17,0,2,0,0,5,6,1941,1,1,13,14,2,0.0,3,4,1,4,4,3,6,0,6,0,676,676,1,0,1,4,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,5,1941.0,3,1,200,5,5,2,26,0,0,0,0,0,0,10,3,8,0,66500,141.375,11,1.5,2700.0,68
875,9,1,75.0,9000,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,1,1,5,5,2,0.0,2,4,2,2,4,0,2,64,6,0,1120,1184,1,0,1,4,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,3,2007.0,0,2,550,5,5,2,208,364,0,0,0,0,0,10,1,6,5,303477,174.0,13,2.5,6087.0,0
876,4,3,94.0,25286,1,3,1,0,4,1,11,2,2,0,2,4,5,1963,1,1,6,10,2,0.0,3,4,2,4,4,1,0,633,6,0,431,1064,1,2,1,4,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,1,1963.0,3,2,648,5,5,2,0,0,0,0,0,0,0,0,1,8,4,132250,148.57142857142858,9,2.0,2936.0,44
877,9,3,74.0,8834,1,3,3,0,4,0,16,2,2,0,5,9,5,2004,3,1,12,13,3,216.0,2,4,2,0,4,3,2,1170,6,0,292,1462,1,0,1,4,1462,762,0,2224,1,0,2,1,4,1,0,10,6,1,1,2004.0,0,3,738,5,5,2,184,0,0,0,0,0,0,8,3,8,4,350000,158.85714285714286,14,3.5,5764.0,5
878,13,3,88.0,11782,1,0,3,0,4,0,19,2,2,0,6,5,7,1961,1,1,6,6,2,0.0,3,4,1,4,4,0,0,899,6,0,210,1109,1,4,1,4,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,5,1987.0,3,2,576,5,5,2,192,0,0,0,0,0,400,8,4,8,4,148000,144.375,12,2.0,3152.5,49
879,4,3,51.56876261402695,7000,1,0,3,0,1,0,5,2,2,0,2,5,8,1978,1,1,12,13,1,90.0,2,2,1,4,4,3,0,646,6,0,218,864,1,0,1,4,864,0,0,864,1,0,1,0,3,1,3,6,6,0,1,1978.0,3,1,336,5,5,2,0,0,0,0,0,0,0,9,3,8,4,136500,108.0,13,2.0,2418.0,31
