,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
4463,1,1,2,2,34.0,1,0.0,48.0,2067.0,3.0,6.0,0
4464,1,0,2,0,34.0,1,0.0,0.0,0.0,0.0,0.0,0
4465,0,1,6,2,29.0,1,282.0,8.0,337.0,0.0,0.0,1
4466,2,1,3,2,53.0,1,204.0,142.0,380.0,38.0,1.0,1
4467,1,1,0,2,28.0,1,0.0,395.0,118.0,14.0,1647.0,1
4468,1,1,0,2,31.0,1,0.0,1382.0,0.0,1795.0,588.0,1
4469,2,1,5,1,56.0,1,233.0,0.0,1356.0,0.0,171.0,1
4470,2,1,5,2,36.0,1,850.0,458.0,454.0,0.0,0.0,1
4471,0,1,4,0,30.0,1,25.0,245.0,198.0,2.0,321.0,1
4472,2,0,5,2,32.0,1,0.0,0.0,0.0,0.0,0.0,0
4473,1,0,2,0,44.0,1,0.0,0.0,0.0,0.0,0.0,0
4474,1,0,2,0,54.0,1,0.0,0.0,174.0,0.0,0.0,0
4475,0,1,5,2,24.0,1,185.0,0.0,476.0,1810.0,53.0,1
4476,0,1,5,2,44.0,1,248.0,0.0,0.0,0.0,623.0,1
4477,0,1,5,2,25.0,1,0.0,3.0,23.0,693.0,0.0,1
4478,2,0,5,2,35.0,1,0.0,0.0,0.0,0.0,0.0,0
4479,2,1,5,2,29.0,1,298.0,0.0,888.0,5.0,0.0,0
4480,0,1,4,2,22.0,1,0.0,669.0,121.0,0.0,56.0,0
4481,0,0,6,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0
4482,0,1,5,0,22.0,1,0.0,509.0,2.0,8.0,74.0,0
4483,0,0,5,1,18.0,1,0.0,0.0,0.0,0.0,0.0,0
4484,0,1,5,0,22.0,1,256.0,0.0,0.0,0.0,373.0,1
4485,0,1,6,2,52.0,1,935.0,779.0,0.0,0.0,0.0,0
4486,2,0,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
4487,2,0,5,2,1.0,1,0.0,0.0,0.0,0.0,0.0,0
4488,2,1,5,2,34.0,1,2130.0,0.0,1.0,1.0,0.0,1
4489,2,0,5,2,6.0,1,0.0,0.0,0.0,0.0,0.0,0
4490,0,1,6,2,22.0,1,123.0,1.0,660.0,0.0,0.0,0
4491,0,0,6,2,31.0,1,0.0,0.0,0.0,0.0,0.0,0
4492,1,1,0,2,31.0,1,588.0,1261.0,0.0,228.0,6.0,1
4493,2,1,4,2,20.0,1,845.0,0.0,46.0,123.0,0.0,1
4494,2,0,4,2,25.0,1,0.0,0.0,0.0,0.0,0.0,0
4495,1,0,5,0,23.0,1,0.0,0.0,0.0,0.0,0.0,0
4496,1,1,2,2,53.0,1,50.0,11552.0,0.0,2998.0,4334.0,1
4497,1,1,2,0,32.0,1,0.0,225.0,0.0,3873.0,240.0,1
4498,1,0,2,0,27.0,1,0.0,0.0,0.0,0.0,305.0,0
4499,1,1,2,0,48.0,1,0.0,342.0,929.0,10887.0,0.0,1
4500,1,1,0,2,37.0,1,223.0,9495.0,0.0,1318.0,1866.0,0
4501,2,0,5,2,21.0,1,0.0,0.0,0.0,0.0,0.0,0
4502,1,0,1,0,29.0,1,0.0,0.0,0.0,0.0,0.0,0
4503,1,0,1,2,46.0,0,0.0,0.0,0.0,0.0,0.0,0
4504,0,1,6,2,19.0,1,2.0,0.0,174.0,9.0,754.0,1
4505,0,1,5,2,22.0,1,0.0,0.0,0.0,778.0,0.0,1
4506,1,1,1,2,54.0,0,0.0,2853.0,0.0,0.0,1666.0,1
4507,0,1,6,2,43.0,1,63.0,1339.0,9.0,253.0,42.0,0
4508,0,0,6,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
4509,1,1,4,0,36.0,1,13.0,1480.0,1.0,1439.0,1955.0,1
4510,1,1,4,2,20.0,1,0.0,1131.0,3783.0,161.0,0.0,0
4511,0,1,5,2,63.0,1,0.0,104.0,0.0,599.0,0.0,1
4512,0,1,5,2,50.0,1,138.0,706.0,0.0,18.0,40.0,0
4513,2,1,5,2,13.0,1,21.0,0.0,1564.0,0.0,1.0,0
4514,2,0,4,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0
4515,0,0,6,1,16.0,1,0.0,0.0,0.0,0.0,0.0,0
4516,2,0,5,2,31.0,1,0.0,0.0,0.0,0.0,0.0,0
4517,2,0,5,2,0.0,1,0.0,0.0,0.0,311.0,0.0,0
4518,2,0,5,2,10.0,1,0.0,458.0,0.0,0.0,0.0,0
4519,0,0,6,2,10.0,1,225.0,0.0,0.0,0.0,0.0,1
4520,0,1,5,2,55.0,1,1028.0,18.0,0.0,0.0,0.0,1
4521,0,1,5,2,18.0,1,211.0,594.0,2.0,493.0,62.0,0
4522,0,1,6,2,7.0,1,0.0,0.0,174.0,0.0,0.0,0
4523,0,0,6,2,1.0,1,0.0,0.0,174.0,0.0,0.0,0
4524,0,1,6,2,44.0,1,22.0,1.0,0.0,864.0,0.0,1
4525,2,1,4,2,27.0,1,665.0,631.0,1.0,311.0,0.0,1
4526,0,1,5,1,20.0,1,30.0,4.0,0.0,321.0,451.0,1
4527,1,1,2,0,49.0,1,0.0,7762.0,2.0,0.0,98.0,0
4528,0,0,6,0,22.0,1,0.0,0.0,0.0,0.0,0.0,0
4529,0,1,5,0,21.0,1,564.0,9.0,0.0,0.0,30.0,0
4530,2,1,5,2,26.0,1,17.0,0.0,746.0,394.0,0.0,1
4531,2,1,3,2,65.0,1,588.0,196.0,272.0,0.0,0.0,0
4532,2,0,5,2,20.0,1,0.0,0.0,0.0,0.0,0.0,0
4533,2,0,5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0
4534,2,0,5,2,16.0,1,0.0,0.0,0.0,0.0,0.0,0
4535,0,0,5,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0
4536,2,1,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
4537,0,1,6,2,21.0,1,526.0,0.0,174.0,258.0,0.0,1
4538,0,0,6,1,30.0,1,0.0,0.0,0.0,0.0,0.0,0
4539,0,1,6,0,14.0,1,363.0,44.0,0.0,0.0,512.0,0
4540,2,1,5,2,45.0,1,944.0,292.0,2.0,311.0,0.0,1
4541,0,1,5,2,22.0,1,0.0,0.0,0.0,19.0,785.0,1
4542,2,0,5,2,21.0,1,0.0,0.0,0.0,0.0,0.0,0
4543,0,1,4,2,37.0,1,542.0,440.0,1.0,0.0,0.0,1
4544,2,0,5,2,29.0,1,0.0,458.0,0.0,0.0,0.0,0
4545,2,1,5,2,29.0,0,20.0,458.0,1902.0,0.0,3.0,0
4546,0,1,5,2,21.0,1,0.0,198.0,559.0,19.0,44.0,0
4547,0,1,5,2,52.0,1,1.0,13.0,3.0,0.0,700.0,1
4548,0,0,5,2,36.0,1,0.0,0.0,174.0,0.0,0.0,0
4549,1,0,1,0,59.0,1,0.0,0.0,0.0,0.0,0.0,0
4550,1,1,1,2,21.0,1,12.0,1855.0,0.0,1381.0,358.0,1
4551,1,1,1,2,25.0,1,21.0,2148.0,0.0,1966.0,12708.0,1
4552,2,1,3,2,23.0,1,2260.0,0.0,152.0,106.0,60.0,1
4553,1,0,4,0,36.0,1,0.0,0.0,0.0,0.0,0.0,0
4554,0,1,4,2,38.0,1,161.0,3.0,0.0,624.0,0.0,1
4555,0,0,6,2,0.0,1,0.0,0.0,0.0,0.0,305.0,0
4556,0,1,5,2,19.0,1,0.0,0.0,699.0,18.0,86.0,0
4557,0,1,5,2,30.0,1,148.0,0.0,0.0,619.0,34.0,0
4558,0,1,6,2,23.0,1,14.0,0.0,437.0,103.0,333.0,0
4559,0,1,6,2,55.0,1,330.0,114.0,0.0,2.0,0.0,0
4560,0,1,5,1,44.0,1,0.0,463.0,1.0,172.0,0.0,0
4561,1,1,2,2,30.0,1,4531.0,212.0,10.0,157.0,12.0,1
4562,0,1,5,2,39.0,1,12.0,8.0,0.0,4.0,753.0,0
4563,0,1,6,0,19.0,1,423.0,458.0,0.0,0.0,0.0,1
4564,0,1,6,2,24.0,1,0.0,871.0,17.0,0.0,0.0,1
4565,1,1,7,2,37.0,1,1721.0,667.0,174.0,28.0,1362.0,1
4566,0,1,6,0,24.0,1,0.0,0.0,0.0,734.0,21.0,1
4567,0,1,5,2,17.0,1,0.0,0.0,1875.0,142.0,2.0,0
4568,0,1,4,2,17.0,1,0.0,775.0,0.0,13.0,0.0,0
4569,0,1,6,0,14.0,1,8.0,0.0,174.0,0.0,176.0,1
4570,0,1,5,1,13.0,1,0.0,611.0,0.0,0.0,0.0,1
4571,1,1,2,0,35.0,1,0.0,1135.0,0.0,0.0,3880.0,0
4572,2,1,5,2,32.0,1,654.0,0.0,655.0,0.0,0.0,0
4573,2,0,5,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
4574,0,1,5,2,21.0,1,529.0,8.0,89.0,21.0,0.0,0
4575,2,1,5,2,25.0,1,750.0,0.0,109.0,368.0,0.0,1
4576,2,1,5,2,36.0,1,108.0,0.0,941.0,861.0,0.0,1
4577,0,1,6,2,20.0,1,362.0,0.0,31.0,12.0,483.0,1
4578,0,1,6,0,22.0,1,126.0,3.0,0.0,1305.0,0.0,1
4579,2,0,4,2,27.0,1,0.0,0.0,0.0,0.0,0.0,0
4580,1,1,1,2,29.0,1,9.0,2031.0,0.0,20.0,1837.0,1
4581,0,0,6,2,38.0,1,0.0,0.0,0.0,0.0,0.0,0
4582,2,0,4,2,23.0,1,0.0,0.0,0.0,0.0,0.0,1
4583,2,1,5,2,21.0,1,74.0,0.0,713.0,0.0,502.0,0
4584,0,1,5,2,18.0,1,225.0,0.0,1770.0,1284.0,8.0,1
4585,0,1,5,2,20.0,1,0.0,254.0,868.0,405.0,0.0,0
4586,1,0,2,2,28.0,1,0.0,0.0,0.0,0.0,0.0,0
4587,0,1,6,1,57.0,1,274.0,8.0,0.0,19.0,466.0,1
4588,0,1,6,0,10.0,1,0.0,0.0,0.0,0.0,0.0,0
4589,0,1,5,2,23.0,1,0.0,0.0,874.0,311.0,0.0,0
4590,1,0,1,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0
4591,1,0,1,0,24.0,1,0.0,0.0,0.0,0.0,0.0,0
4592,0,1,6,2,52.0,1,44.0,458.0,0.0,42.0,1731.0,1
4593,0,0,6,0,31.0,1,0.0,0.0,0.0,0.0,0.0,0
4594,0,0,6,0,15.0,1,0.0,0.0,0.0,0.0,0.0,0
4595,0,1,5,2,40.0,1,176.0,932.0,0.0,0.0,305.0,1
4596,0,1,5,2,18.0,1,0.0,0.0,31.0,2121.0,0.0,1
4597,0,1,5,2,28.0,1,647.0,1.0,32.0,71.0,140.0,0
4598,0,0,6,2,40.0,1,0.0,0.0,0.0,0.0,0.0,0
4599,0,1,6,1,32.0,1,8.0,690.0,3.0,5.0,0.0,0
4600,0,1,5,1,35.0,1,0.0,0.0,2.0,672.0,10.0,1
4601,0,1,6,2,52.0,1,0.0,837.0,1.0,2.0,8.0,1
4602,0,1,4,2,34.0,1,695.0,25.0,276.0,0.0,0.0,1
4603,0,0,6,2,46.0,1,0.0,0.0,0.0,0.0,0.0,1
4604,0,1,5,0,23.0,1,62.0,0.0,0.0,1.0,2203.0,1
4605,0,1,4,2,44.0,1,2.0,0.0,0.0,788.0,0.0,1
4606,0,1,5,0,59.0,1,460.0,139.0,0.0,1.0,0.0,1
4607,1,1,4,2,42.0,1,0.0,1330.0,0.0,2711.0,691.0,1
4608,0,1,5,2,18.0,1,0.0,0.0,0.0,702.0,0.0,1
4609,2,1,3,2,29.0,1,3284.0,84.0,0.0,0.0,2.0,1
4610,2,0,5,2,15.0,1,0.0,0.0,0.0,0.0,0.0,0
4611,2,1,5,2,19.0,1,1301.0,0.0,31.0,1.0,0.0,0
4612,0,0,6,1,49.0,1,0.0,0.0,0.0,0.0,0.0,1
4613,2,0,5,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
4614,1,1,1,0,36.0,0,1.0,10029.0,1.0,1679.0,27.0,0
4615,0,0,6,0,59.0,1,0.0,0.0,0.0,0.0,0.0,0
4616,0,0,6,0,24.0,1,0.0,0.0,0.0,0.0,0.0,0
4617,2,0,5,2,4.0,1,0.0,0.0,0.0,0.0,0.0,0
4618,2,0,5,2,20.0,1,0.0,0.0,0.0,0.0,0.0,0
4619,2,1,5,2,24.0,1,261.0,0.0,780.0,0.0,0.0,0
4620,2,1,5,0,31.0,1,725.0,0.0,747.0,0.0,0.0,1
4621,2,1,5,2,23.0,1,197.0,76.0,5635.0,7.0,0.0,0
4622,2,1,5,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
4623,2,0,5,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0
4624,2,1,5,2,20.0,1,0.0,0.0,0.0,0.0,0.0,0
4625,2,1,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
4626,2,0,5,0,13.0,1,0.0,0.0,0.0,0.0,0.0,0
4627,1,0,1,2,47.0,1,0.0,0.0,0.0,0.0,0.0,0
4628,1,1,1,2,51.0,1,0.0,3571.0,106.0,0.0,0.0,0
4629,2,1,3,2,22.0,1,223.0,0.0,630.0,14.0,0.0,0
4630,2,0,5,0,3.0,1,0.0,0.0,0.0,0.0,0.0,0
4631,2,1,5,2,4.0,1,0.0,0.0,0.0,0.0,0.0,0
4632,0,1,5,2,16.0,1,2083.0,0.0,10.0,0.0,0.0,1
4633,2,1,5,2,24.0,1,623.0,0.0,501.0,304.0,776.0,1
4634,2,0,5,2,1.0,1,0.0,0.0,0.0,0.0,0.0,0
4635,0,1,5,2,31.0,1,210.0,20.0,0.0,1027.0,199.0,1
4636,0,1,6,2,34.0,1,1242.0,444.0,0.0,22.0,0.0,1
4637,0,1,6,0,20.0,1,0.0,0.0,847.0,0.0,0.0,0
4638,0,1,5,2,19.0,1,0.0,2077.0,0.0,0.0,0.0,0
4639,0,0,6,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
4640,2,1,5,2,35.0,1,988.0,0.0,830.0,2.0,0.0,1
4641,0,0,6,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
4642,0,0,6,2,36.0,1,0.0,0.0,0.0,0.0,0.0,0
4643,2,0,5,2,20.0,1,0.0,0.0,0.0,0.0,0.0,0
4644,1,1,0,0,29.0,1,269.0,2171.0,2.0,2.0,0.0,0
4645,1,1,0,0,58.0,1,0.0,3448.0,0.0,737.0,2193.0,1
4646,1,1,0,2,56.0,1,153.0,1750.0,0.0,334.0,1539.0,1
4647,0,0,6,1,27.0,1,0.0,0.0,0.0,0.0,0.0,0
4648,0,0,6,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1
4649,0,0,6,1,39.0,1,0.0,0.0,0.0,0.0,0.0,1
4650,2,1,5,2,43.0,1,11.0,0.0,1297.0,38.0,0.0,0
4651,2,0,5,2,42.0,1,0.0,0.0,0.0,0.0,0.0,0
4652,0,1,6,2,24.0,1,3.0,1018.0,687.0,50.0,305.0,0
4653,0,0,6,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
4654,0,1,6,2,32.0,1,0.0,235.0,0.0,474.0,0.0,1
4655,2,1,5,2,32.0,1,1016.0,0.0,307.0,5.0,305.0,0
4656,0,0,6,2,61.0,1,0.0,0.0,0.0,0.0,0.0,0
4657,2,1,3,2,64.0,1,2147.0,0.0,191.0,59.0,0.0,1
4658,0,1,4,2,21.0,1,457.0,79.0,1134.0,0.0,0.0,1
4659,0,1,5,1,26.0,1,0.0,9.0,0.0,0.0,1376.0,1
4660,1,1,1,0,35.0,1,87.0,1719.0,2750.0,0.0,79.0,0
4661,0,1,4,2,43.0,1,957.0,0.0,1.0,0.0,39.0,1
4662,0,0,6,0,3.0,1,0.0,0.0,0.0,0.0,0.0,0
4663,1,1,0,2,56.0,1,0.0,10.0,0.0,9319.0,1225.0,1
4664,1,0,5,0,45.0,1,0.0,0.0,0.0,0.0,305.0,0
4665,0,0,6,1,25.0,1,0.0,0.0,0.0,0.0,0.0,0
4666,0,1,6,2,12.0,1,0.0,0.0,0.0,0.0,0.0,0
4667,0,0,6,1,2.0,1,0.0,0.0,0.0,0.0,0.0,0
4668,0,1,5,2,46.0,1,0.0,4.0,834.0,0.0,32.0,0
4669,0,1,5,2,32.0,1,2756.0,125.0,9.0,0.0,103.0,1
4670,0,1,5,2,20.0,1,0.0,358.0,287.0,0.0,305.0,1
4671,0,0,6,1,24.0,1,0.0,0.0,0.0,0.0,0.0,1
4672,0,1,6,2,28.0,1,0.0,0.0,0.0,882.0,0.0,1
4673,0,1,6,2,12.0,1,0.0,0.0,0.0,0.0,0.0,1
4674,0,1,6,2,11.0,1,0.0,0.0,0.0,0.0,0.0,1
4675,0,1,5,2,16.0,1,0.0,769.0,0.0,0.0,7.0,0
4676,0,1,6,1,29.0,1,0.0,0.0,0.0,0.0,0.0,0
4677,0,1,6,2,24.0,1,530.0,0.0,0.0,0.0,179.0,1
4678,0,1,5,2,22.0,1,61.0,0.0,214.0,445.0,305.0,0
4679,0,1,6,2,21.0,1,36.0,162.0,0.0,588.0,0.0,0
4680,0,1,4,2,38.0,1,0.0,1.0,0.0,786.0,0.0,1
4681,1,0,1,2,35.0,1,0.0,0.0,0.0,0.0,0.0,1
4682,0,1,6,2,79.0,1,610.0,458.0,0.0,200.0,5.0,1
4683,0,1,5,1,22.0,1,479.0,34.0,0.0,29.0,4.0,1
4684,0,1,6,0,42.0,1,642.0,282.0,0.0,0.0,0.0,0
4685,2,0,5,2,34.0,1,0.0,0.0,0.0,0.0,0.0,0
4686,1,0,2,2,52.0,1,0.0,0.0,0.0,0.0,0.0,0
4687,0,0,6,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0
4688,0,1,5,2,30.0,1,1120.0,0.0,0.0,0.0,794.0,1
4689,0,0,6,2,35.0,1,0.0,0.0,0.0,0.0,0.0,0
4690,0,0,6,2,18.0,1,0.0,0.0,0.0,0.0,0.0,1
4691,1,0,1,2,27.0,1,0.0,0.0,0.0,0.0,0.0,0
4692,0,1,5,2,46.0,1,819.0,31.0,0.0,49.0,2.0,1
4693,1,0,1,2,15.0,1,0.0,0.0,0.0,0.0,0.0,0
4694,1,0,1,0,44.0,1,0.0,0.0,0.0,0.0,0.0,0
4695,1,1,1,2,20.0,1,0.0,219.0,0.0,5.0,3283.0,1
4696,2,1,5,2,35.0,1,1337.0,49.0,57.0,0.0,0.0,1
4697,2,0,5,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
4698,2,0,5,2,47.0,1,0.0,0.0,0.0,0.0,0.0,0
4699,2,1,5,2,26.0,0,1033.0,172.0,26.0,0.0,518.0,1
4700,0,0,6,0,24.0,1,0.0,0.0,0.0,0.0,0.0,0
4701,0,1,5,2,23.0,1,0.0,0.0,2102.0,0.0,0.0,0
4702,0,1,3,2,26.0,1,1331.0,0.0,973.0,484.0,0.0,1
4703,2,0,5,2,5.0,1,0.0,0.0,0.0,0.0,0.0,0
4704,1,1,2,0,35.0,1,54.0,493.0,12.0,6691.0,253.0,1
4705,2,1,5,2,18.0,1,1092.0,31.0,309.0,0.0,0.0,1
4706,2,0,5,2,32.0,1,0.0,0.0,0.0,0.0,0.0,0
4707,0,0,6,2,13.0,1,0.0,0.0,0.0,0.0,0.0,0
4708,0,1,5,2,15.0,1,0.0,0.0,19.0,352.0,326.0,1
4709,0,1,5,1,18.0,1,648.0,19.0,0.0,0.0,4.0,0
4710,1,1,1,2,41.0,1,4.0,4619.0,0.0,251.0,213.0,0
4711,0,1,6,0,36.0,1,0.0,0.0,0.0,474.0,12.0,1
4712,0,1,5,2,33.0,1,1042.0,50.0,0.0,9.0,0.0,1
4713,0,1,4,0,41.0,1,4.0,737.0,0.0,51.0,0.0,1
4714,1,1,0,0,47.0,1,1904.0,18.0,0.0,89.0,4411.0,1
4715,1,0,4,2,32.0,1,0.0,0.0,0.0,0.0,0.0,0
4716,0,1,6,2,36.0,1,0.0,52.0,8.0,0.0,4160.0,1
4717,0,0,6,2,13.0,1,0.0,0.0,0.0,0.0,0.0,0
4718,0,0,6,1,34.0,1,0.0,0.0,0.0,0.0,0.0,1
4719,0,1,6,2,24.0,1,5.0,1.0,7.0,0.0,895.0,1
4720,2,1,5,2,16.0,1,1285.0,458.0,14.0,1386.0,0.0,1
4721,2,0,5,2,12.0,1,0.0,0.0,0.0,0.0,0.0,0
4722,2,1,5,2,24.0,1,1157.0,0.0,0.0,131.0,0.0,0
4723,2,1,5,2,35.0,1,1307.0,0.0,0.0,2.0,0.0,1
4724,1,1,2,2,26.0,1,0.0,21.0,10424.0,1373.0,7218.0,1
4725,1,1,2,0,39.0,1,10.0,199.0,0.0,6216.0,101.0,1
4726,0,1,5,2,18.0,1,8.0,1.0,4.0,419.0,304.0,0
4727,0,1,6,2,23.0,1,0.0,381.0,142.0,0.0,261.0,1
4728,0,0,6,1,29.0,1,0.0,0.0,0.0,0.0,0.0,0
4729,0,1,5,2,38.0,1,0.0,0.0,0.0,0.0,0.0,0
4730,0,1,5,2,31.0,1,433.0,111.0,238.0,86.0,0.0,1
4731,2,1,4,2,49.0,1,1176.0,0.0,20.0,103.0,0.0,1
4732,2,0,5,2,17.0,1,0.0,0.0,0.0,0.0,0.0,0
4733,2,1,5,0,23.0,1,228.0,1451.0,912.0,3.0,0.0,0
4734,0,0,6,0,15.0,1,0.0,0.0,0.0,0.0,0.0,0
4735,2,0,5,2,11.0,1,225.0,0.0,0.0,0.0,0.0,0
4736,2,1,5,1,30.0,0,600.0,31.0,1.0,659.0,191.0,1
4737,2,0,5,2,42.0,1,0.0,0.0,0.0,0.0,0.0,0
4738,0,1,5,0,21.0,1,639.0,0.0,0.0,0.0,0.0,1
4739,1,0,2,0,41.0,1,0.0,0.0,0.0,0.0,0.0,0
4740,1,0,2,2,14.0,1,0.0,0.0,0.0,0.0,0.0,0
4741,1,1,2,0,27.0,1,0.0,867.0,0.0,20.0,1371.0,1
4742,1,1,2,0,29.0,0,530.0,418.0,0.0,311.0,9129.0,1
4743,1,0,2,2,25.0,1,0.0,0.0,174.0,0.0,0.0,0
4744,1,1,2,2,54.0,1,0.0,8246.0,0.0,56.0,118.0,0
4745,0,1,4,2,46.0,1,971.0,0.0,20.0,0.0,5.0,1
4746,0,1,6,2,18.0,1,225.0,794.0,16.0,0.0,0.0,0
4747,1,1,0,0,22.0,1,1961.0,82.0,0.0,3025.0,2406.0,1
4748,1,0,4,0,29.0,1,0.0,458.0,0.0,0.0,0.0,0
4749,1,1,4,0,26.0,1,606.0,1080.0,0.0,2011.0,0.0,1
4750,0,1,5,0,36.0,1,0.0,1808.0,0.0,344.0,0.0,0
4751,0,1,4,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
4752,0,1,5,1,56.0,1,1309.0,0.0,69.0,1.0,0.0,1
4753,0,1,5,2,20.0,1,542.0,175.0,0.0,5.0,0.0,0
4754,0,1,6,2,10.0,1,0.0,0.0,0.0,0.0,0.0,1
4755,0,0,6,1,14.0,1,0.0,0.0,0.0,0.0,0.0,1
4756,2,0,5,0,27.0,1,0.0,0.0,0.0,0.0,0.0,0
4757,2,1,5,2,35.0,1,4608.0,0.0,926.0,382.0,0.0,1
4758,0,1,6,2,13.0,1,0.0,0.0,60.0,1.0,5147.0,1
4759,0,1,5,2,21.0,1,1.0,0.0,143.0,558.0,1.0,1
4760,0,0,6,2,22.0,1,0.0,0.0,0.0,0.0,0.0,1
4761,1,0,4,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1
4762,1,1,4,2,32.0,1,8151.0,2052.0,1919.0,7352.0,754.0,1
4763,0,1,5,2,20.0,1,0.0,15.0,455.0,95.0,0.0,0
4764,2,1,5,2,44.0,1,2575.0,3.0,20.0,0.0,305.0,1
4765,0,1,5,0,22.0,1,0.0,0.0,0.0,1600.0,168.0,0
4766,1,1,1,2,39.0,1,3926.0,2030.0,0.0,1483.0,611.0,1
4767,1,1,1,2,19.0,1,0.0,3750.0,0.0,0.0,41.0,0
4768,0,1,6,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1
4769,0,0,6,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1
4770,0,1,6,1,12.0,1,0.0,0.0,0.0,0.0,0.0,0
4771,0,0,6,2,7.0,1,0.0,0.0,0.0,0.0,0.0,1
4772,0,1,4,1,32.0,1,793.0,0.0,0.0,0.0,0.0,1
4773,0,1,6,2,11.0,1,0.0,0.0,0.0,0.0,0.0,0
4774,0,1,5,0,18.0,1,1471.0,59.0,95.0,1109.0,330.0,1
4775,1,1,2,0,49.0,0,9.0,179.0,0.0,3.0,7865.0,1
4776,2,0,5,2,61.0,1,0.0,0.0,0.0,0.0,0.0,0
4777,0,0,6,0,7.0,1,0.0,0.0,0.0,0.0,0.0,0
4778,0,1,6,2,25.0,1,0.0,181.0,671.0,0.0,0.0,0
4779,0,1,5,0,51.0,1,6.0,0.0,706.0,0.0,0.0,0
4780,1,0,4,2,56.0,1,0.0,0.0,0.0,0.0,0.0,0
4781,0,1,6,2,31.0,1,25.0,712.0,0.0,16.0,0.0,0
4782,0,0,5,1,16.0,1,0.0,0.0,0.0,0.0,0.0,0
4783,0,0,6,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
4784,0,0,6,1,17.0,1,225.0,0.0,0.0,0.0,0.0,0
4785,0,1,6,1,47.0,1,83.0,1.0,0.0,654.0,3.0,0
4786,1,1,1,2,25.0,1,0.0,3.0,0.0,763.0,3541.0,1
4787,1,1,1,2,28.0,1,29.0,394.0,0.0,712.0,4360.0,1
4788,1,1,1,2,32.0,1,0.0,419.0,0.0,1984.0,521.0,1
4789,1,0,2,0,56.0,1,0.0,0.0,0.0,0.0,0.0,0
4790,1,0,2,0,25.0,1,0.0,0.0,0.0,0.0,0.0,0
4791,1,0,2,2,13.0,1,0.0,0.0,0.0,0.0,0.0,0
4792,1,0,2,2,41.0,1,0.0,0.0,0.0,0.0,0.0,0
4793,1,0,2,0,28.0,1,0.0,0.0,0.0,0.0,0.0,0
4794,2,0,5,2,25.0,1,0.0,0.0,0.0,0.0,0.0,0
4795,2,0,5,2,11.0,1,0.0,0.0,0.0,0.0,0.0,0
4796,2,1,4,2,20.0,1,0.0,0.0,0.0,0.0,0.0,1
4797,0,1,5,2,24.0,1,0.0,464.0,321.0,0.0,90.0,0
4798,0,1,5,2,41.0,1,256.0,109.0,0.0,340.0,0.0,1
4799,0,1,5,0,29.0,1,0.0,0.0,22.0,738.0,0.0,1
4800,1,0,2,0,59.0,1,0.0,0.0,0.0,0.0,0.0,0
4801,0,1,6,2,31.0,1,0.0,679.0,0.0,0.0,213.0,0
4802,0,1,5,2,16.0,1,43.0,0.0,0.0,1893.0,119.0,1
4803,2,1,5,2,65.0,1,56.0,0.0,1081.0,21.0,0.0,1
4804,2,1,5,2,21.0,1,0.0,1.0,2832.0,0.0,0.0,0
4805,0,0,6,2,27.0,1,0.0,0.0,0.0,0.0,0.0,0
4806,0,0,6,2,37.0,1,0.0,458.0,0.0,0.0,0.0,0
4807,0,1,6,2,42.0,1,5049.0,477.0,0.0,0.0,0.0,1
4808,0,1,6,0,36.0,1,0.0,0.0,846.0,0.0,0.0,0
4809,0,0,6,1,24.0,1,0.0,0.0,0.0,0.0,0.0,1
4810,0,0,6,1,29.0,1,0.0,0.0,0.0,0.0,0.0,0
4811,0,1,5,0,19.0,1,107.0,0.0,505.0,48.0,0.0,1
4812,0,1,5,2,26.0,1,0.0,910.0,13.0,10.0,15.0,1
4813,0,0,6,0,19.0,1,0.0,0.0,0.0,0.0,0.0,0
4814,0,1,5,2,26.0,1,1528.0,1.0,0.0,0.0,0.0,1
4815,0,1,5,2,35.0,1,0.0,116.0,51.0,0.0,701.0,1
